HTS Date:,2/21/2026,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
Tariff Number,Description,Effective Date,Expiration Date,Census Qty 1,Census Qty 2,Census Qty 3,AD Duty,CV Duty,PGA 1,PGA 2,PGA 3,PGA 4,PGA 5,PGA 6,PGA 7,PGA 8,PGA 9,PGA 10
0206300000,"EDIBLE OFFAL/SWINE,FRESH OR",4/2/2004,12/31/2030,KG,,,N,N,AM7,AQ2,FD3,FS4,,,,,,
0206410000,FROZEN SWINE LIVERS,4/2/2004,12/31/2030,KG,,,N,N,AM7,AQ2,FD3,FS4,,,,,,
0206490000,"OTHER EDIBLE OFFAL,SWINE/FROZN",4/2/2004,12/31/2030,KG,,,N,N,AM7,AQ2,FD3,FS4,,,,,,
0206800000,"OTHER EDIBLE OFFAL,FRESH/CHILL",12/12/2003,12/31/2030,KG,,,N,N,AM7,AQ2,FD3,FS4,,,,,,
0206900020,"SHEEP EDIBLE OFFAL,FROZEN",12/12/2003,12/31/2030,KG,,,N,N,AM7,AQ2,FD3,FS4,,,,,,
0206900040,"OFFAL:GOATS,HORSS,ASS,MULS,FRZ",12/12/2003,12/31/2030,KG,,,N,N,AM7,AQ2,FD3,,,,,,,
0207110020,"YOUNG BROILRS,FRYRS,ROST,F/CHL",7/1/2020,12/31/2030,KG,,,N,N,AM7,AQ2,FD3,FS4,,,,,,
0207110040,"CHICKENS,OTHER,NOT CUT;FRESH",7/1/2020,12/31/2030,KG,,,N,N,AM7,AQ2,FD3,FS4,,,,,,
0207120020,"CHICKENS,BROIL/FRY/RST,FRO,N/C",7/1/2020,12/31/2030,KG,,,N,N,AM7,AQ2,FD3,FS4,,,,,,
0207120040,"CHICKENS,OTHER,FROZEN,NOT CUT",7/1/2020,12/31/2030,KG,,,N,N,AM7,AQ2,FD3,FS4,,,,,,
0207130000,"CHICKEN,CUTS/OFFAL,FRESH/CHLD",1/1/2021,12/31/2030,KG,,,N,N,AM7,AQ2,FD3,FS4,,,,,,
0207140020,"CHICKEN,CUTS/OFFAL,FROZEN,LVRS",7/1/2020,12/31/2030,KG,,,N,N,AM7,AQ2,FD3,FS4,,,,,,
0207140040,"CHICKEN,CUTS/OFFAL,FROZEN,OTHR",7/1/2020,12/31/2030,KG,,,N,N,AM7,AQ2,FD3,FS4,,,,,,
0207240000,"TURKEYS NOT CUT,FRESH OR CHILL",7/1/2020,12/31/2030,KG,,,N,N,AM7,AQ2,FD3,FS4,,,,,,
0207252000,"TURKEYS:LESS THAN $.88/KG,FRZN",1/1/2021,12/31/2030,KG,,,N,N,AM7,AQ2,FD3,FS4,,,,,,
0207254000,"TURKEYS:$.88 OR MORE/KG,FROZEN",7/1/2020,12/31/2030,KG,,,N,N,AM7,AQ2,FD3,FS4,,,,,,
0207260000,"TURKEYS,CUTS/OFFAL,FRESH/CHLD",1/1/2021,12/31/2030,KG,,,N,N,AM7,AQ2,FD3,FS4,,,,,,
0207270020,"TURKEYS,CUTS/OFFAL,FROZEN,LVRS",1/1/2021,12/31/2030,KG,,,N,N,AM7,AQ2,FD3,FS4,,,,,,
0207270040,"TURKEYS,CUTS/OFFAL,FROZEN,OTHR",1/1/2021,12/31/2030,KG,,,N,N,AM7,AQ2,FD3,FS4,,,,,,
0207410000,"MEAT,DUCK,NOT CUT,FRESH/CHILL",7/1/2020,12/31/2030,KG,,,N,N,AM7,AQ2,FD3,FS4,,,,,,
0207420000,"MEAT, DUCK, NOT CUT, FROZEN",7/1/2020,12/31/2030,KG,,,N,N,AM7,AQ2,FD3,FS4,,,,,,
0207430000,"FATTY LIVERS,DUCK,FRSH/CHILLED",7/1/2020,12/31/2030,KG,,,N,N,AM7,AQ2,FD3,FS4,,,,,,
0207440000,"MEAT,DUCK,OTHER,FRESH/CHILLED",7/1/2020,12/31/2030,KG,,,N,N,AM7,AQ2,FD3,FS4,,,,,,
0207450020,"DUCK,LIVER,FROZEN",1/1/2021,12/31/2030,KG,,,N,N,AM7,AQ2,FD3,FS4,,,,,,
0207450040,"DUCK, OTHER,FROZEN",1/1/2021,12/31/2030,KG,,,N,N,AM7,AQ2,FD3,FS4,,,,,,
0207510000,"MEAT,GEESE,NOT CUT,FRESH/CHILL",7/1/2020,12/31/2030,KG,,,N,N,AM7,AQ2,FD3,FS4,,,,,,
0207520000,"MEAT,GEESE, NOT CUT, FROZEN",7/1/2020,12/31/2030,KG,,,N,N,AM7,AQ2,FD3,FS4,,,,,,
0207530000,"FATTY LIVERS,GEESE,FRSH,CHILLD",7/1/2020,12/31/2030,KG,,,N,N,AM7,AQ2,FD3,FS4,,,,,,
0207540000,"MEAT,GEESE,OTHER,FRESH/CHILLED",7/1/2020,12/31/2030,KG,,,N,N,AM7,AQ2,FD3,FS4,,,,,,
0207550020,"GEESE, LIVERS, FROZEN",1/1/2021,12/31/2030,KG,,,N,N,AM7,AQ2,FD3,FS4,,,,,,
0207550040,"GEESE, OTHER, FROZEN",1/1/2021,12/31/2030,KG,,,N,N,AM7,AQ2,FD3,FS4,,,,,,
0207601000,"MEAT,GUINEA FOWL,N/CUT,FRSH/CH",7/1/2020,12/31/2030,KG,,,N,N,AM7,AQ2,FD3,FS4,,,,,,
0207602000,"MEAT,GUINEA FOWL,N/CUT, FROZEN",7/1/2020,12/31/2030,KG,,,N,N,AM7,AQ2,FD3,FS4,,,,,,
0207603000,"FATTY LIVERS,GUINEA FOWL,FRESH",7/1/2020,12/31/2030,KG,,,N,N,AM7,AQ2,FD3,FS4,,,,,,
0207604000,"MEAT,GUINEA FOWL,OTH,FRSH/CHIL",7/1/2020,12/31/2030,KG,,,N,N,AM7,AQ2,FD3,FS4,,,,,,
0207606020,"GUINEA FOWL,LIVER,FROZEN",1/1/2021,12/31/2030,KG,,,N,N,AM7,AQ2,FD3,FS4,,,,,,
0207606040,"GUINEA FOWL, OTHER, FROZEN",1/1/2021,12/31/2030,KG,,,N,N,AM7,AQ2,FD3,FS3,,,,,,
0208100000,"RABBIT/HARE MEAT,FRSH,CHIL,FRZ",7/1/2020,12/31/2030,KG,,,N,N,AM7,FD4,FW1,,,,,,,
0208300000,OF PRIMATES,7/1/2020,12/31/2030,KG,,,N,N,AM7,FD4,FW2,,,,,,,
0208400100,MAMAMAL OF CETACEA/SIRENIA,7/1/2020,12/31/2030,KG,,,N,N,AM7,FD4,FW2,,,,,,,
0208500000,"OF REPTILES, SNAKES/TURTLES",7/1/2020,12/31/2030,KG,,,N,N,AM7,FD4,FW2,,,,,,,
0208600000,"OTHER MEAT/OFFAL,CAMEL/CAMELID",7/1/2020,12/31/2030,KG,,,N,N,AM7,AQ2,FD4,FW1,,,,,,
0208902000,DEER MEAT,12/12/2003,12/31/2030,KG,,,N,N,AM7,AQ2,FD4,FW2,,,,,,
0208902500,FROGS' LEGS FRESH CHILLD/FROZN,2/3/2007,12/31/2030,KG,,,N,N,AM7,FD4,FW2,,,,,,,
0208903000,"QUAIL, EVISCERATED",7/1/2020,12/31/2030,KG,,,N,N,AM7,AQ2,FD4,FW2,,,,,,
0208909100,OTHER MEAT AND EDIBLE OFFAL,7/1/2020,12/31/2030,KG,,,N,N,AM7,AQ2,FD3,FS4,FW1,,,,,
0209100000,"PIG FAT,OF PIG,FREE LEAN MEAT",7/1/2020,12/31/2030,KG,,,N,N,AM7,AQ2,FD3,FS4,,,,,,
0209900000,"PIG FAT,OTHER,FREE LEAN MEAT",7/1/2020,12/31/2030,KG,,,N,N,AM7,AQ2,FD3,FS4,,,,,,
0210110010,"HAMS, AND CUTS THEREOF",7/1/2020,12/31/2030,KG,,,N,N,AM7,AQ2,FD3,FS4,,,,,,
0210110020,"MEAT OF SWINE,SHOULDERS & CUTS",7/1/2020,12/31/2030,KG,,,N,N,AM7,AQ2,FD3,FS4,,,,,,
0210120020,BACON BELLIES (STREAKY),7/1/2020,12/31/2030,KG,,,N,N,AM7,AQ2,FD3,FS4,,,,,,
0210120040,OTHER BELLIES (STREAKY),7/1/2020,12/31/2030,KG,,,N,N,AM7,AQ2,FD3,FS4,,,,,,
0210190010,"SWINE MEAT OTH,CANADIAN BACON",7/1/2020,12/31/2030,KG,,,N,N,AM7,AQ2,FD3,FS4,,,,,,
0210190090,SWINE MEAT OTHER,7/1/2020,12/31/2030,KG,,,N,N,AM7,AQ2,FD3,FS4,,,,,,
0210200000,MEAT OF BOVINE ANIMALS,9/15/2006,12/31/2030,KG,,,N,N,AM7,AQ2,FD3,FS4,,,,,,
0210910000,OF PRIMATES,7/1/2020,12/31/2030,KG,,,N,N,AM7,FD4,FW2,,,,,,,
0210920100,MAMALS OF CETACEA/SIRENIA,7/1/2020,12/31/2030,KG,,,N,N,AM7,FD4,FW2,,,,,,,
0210930000,REPTILES INCL SNAKES/TURTLES,7/1/2020,12/31/2030,KG,,,N,N,AM7,FD4,FW2,,,,,,,
0210992000,"OTH,MEAT POULTRY,HEADING 0105",7/1/2020,12/31/2030,KG,,,N,N,AM7,AQ2,FD3,FS4,,,,,,
0210999100,"OTH,MEAT POULTRY,N/HDING 0105",7/1/2020,12/31/2030,KG,,,N,N,AM7,AQ2,FD4,FS4,,,,,,
0301110010,"FISH, LIVE, ORNAMENTAL, KOI",1/1/2020,12/31/2030,KG,,,Y,N,FD3,FW3,,,,,,,,
0301110020,"FISH,LIVE,ORNAMENT,GOLD,CRUCIA",1/1/2020,12/31/2030,KG,,,N,N,FD3,FW3,,,,,,,,
0301110090,"FISH, LIVE, ORNAMENTAL, OTHER",1/1/2020,12/31/2030,KG,,,N,N,FD1,FW3,,,,,,,,
0301190000,"FISH, LIVE, ORNAMENTAL, OTHER",1/1/2020,12/31/2030,KG,,,N,N,FD3,FW3,,,,,,,,
0301910000,"OTHER LIVE FISH,TROUT (SALMO",1/1/2020,12/31/2030,KG,,,N,N,FD4,FW3,,,,,,,,
0301920000,"EELS,(ANGUILLA SPP.),LIVE FISH",12/12/2003,12/31/2030,KG,,,N,N,FD4,FW3,,,,,,,,
0301930210,"LIVE GRASS,SILVER,BIGHEAD CARP",1/1/2020,12/31/2030,KG,,,N,N,FD4,FW3,,,,,,,,
0301930290,"LIVE FISH, OTHER, OTHER CARP",1/1/2020,12/31/2030,KG,,,N,N,FD4,FW3,,,,,,,,
0301940100,"LVE FISH,OT,ATL/PAC BLFIN TUNA",2/3/2007,12/31/2030,KG,,,N,N,FD4,FW3,NM8,,,,,,,
0301950000,"LIVE FISH, OTHER, SO BLUFN TUN",2/3/2007,12/31/2030,KG,,,N,N,FD4,FW3,NM8,,,,,,,
0301990310,"FISH,OTHER,LIVE,TENCH,SHEATFIS",1/1/2020,12/31/2030,KG,,,N,N,FD4,FW3,,,,,,,,
0301990315,"LIVE GRASS,SILVER,BIGHEAD CARP",1/1/2020,12/31/2030,KG,,,N,N,FD4,FW3,,,,,,,,
0301990390,"FISH, OTHER, LIVE, OTHER",1/1/2020,12/31/2030,KG,,,N,N,FD3,FW3,,,,,,,,
0302110010,"FRM RNBW TRT,EX OFFL 030291-99",1/1/2017,12/31/2030,KG,,,N,N,AM7,FD4,,,,,,,,
0302110090,"TROUT,OTH, EXCL OFFL 030291-99",1/1/2017,12/31/2030,KG,,,N,N,FD4,,,,,,,,,
0302130013,"CHINOOK (KING) SALMON, FARMED",2/3/2012,12/31/2030,KG,,,N,N,FD4,,,,,,,,,
0302130014,"CHINOOK (KING)SALMON,NOT FARMD",2/3/2012,12/31/2030,KG,,,N,N,FD4,,,,,,,,,
0302130022,"CHUM DOG SALMON,FRESH/CHILLED",2/3/2012,12/31/2030,KG,,,N,N,FD4,,,,,,,,,
0302130032,PINK (HUMPIE)SALMON FRESH/CHIL,2/3/2012,12/31/2030,KG,,,N,N,FD4,,,,,,,,,
0302130042,SOCKEYE (RED)SALMON FRESH/CHIL,2/3/2012,12/31/2030,KG,,,N,N,FD4,,,,,,,,,
0302130053,"COHO (SILVER) SALMON, FARMED",2/3/2012,12/31/2030,KG,,,N,N,FD4,,,,,,,,,
0302130054,"COHO (SILVER)SALMON,NOT FARMED",2/3/2012,12/31/2030,KG,,,N,N,FD4,,,,,,,,,
0302130062,"OTHER, SALMON FRESH/CHILLED",2/3/2012,12/31/2030,KG,,,N,N,FD4,,,,,,,,,
0302140003,FARMED ATLANTIC SALMON(SOLAR),2/3/2012,12/31/2030,KG,,,Y,N,FD4,,,,,,,,,
0302140004,NOT FARMED ATLANTC SALMON-SOLR,2/3/2012,12/31/2030,KG,,,Y,N,FD4,,,,,,,,,
0302140062,"OTHER, SALMON FRESH/CHILLED",2/3/2012,12/31/2030,KG,,,N,N,FD4,,,,,,,,,
0302190000,"SALMONIDAE, OTHER,FRSH OR CHLD",12/12/2003,12/31/2030,KG,,,N,N,FD4,,,,,,,,,
0302210010,"HAL ATL,EX OFFL 030291-99",1/1/2017,12/31/2030,KG,,,N,N,FD4,,,,,,,,,
0302210020,"HALBT,PACIF,EX OFFAL 030291-99",1/1/2017,12/31/2030,KG,,,N,N,FD4,,,,,,,,,
0302210090,"HAL,OTH,EX OFFAL 030291-99",1/1/2017,12/31/2030,KG,,,N,N,FD4,,,,,,,,,
0302220000,"PLAICE,(PLEURONECTES PLATESSA)",12/12/2003,12/31/2030,KG,,,N,N,FD4,,,,,,,,,
0302230000,"SOLE,(SOLEA SPP) FRESH/CHILLED",1/1/2021,12/31/2030,KG,,,N,N,FD4,,,,,,,,,
0302240000,"FLATFISH,OTH,EXC LIVER,TURBOTS",2/3/2012,12/31/2030,KG,,,N,N,FD4,,,,,,,,,
0302290090,"FLATFISH,OTH,EXC LIVER,TUR",2/3/2012,12/31/2030,KG,,,N,N,,,,,,,,,,
0302290110,"FLATFISH, OTHER, FLOUNDER",2/3/2012,12/31/2030,KG,,,N,N,FD4,,,,,,,,,
0302290190,"FLATFISH,OTH,EXC LIVER,ROE,OTH",2/3/2012,12/31/2030,KG,,,N,N,FD4,,,,,,,,,
0302310000,"TUNAS,SKPJK,EX OFFAL 030291-99",1/27/2022,12/31/2030,KG,,,N,N,FD4,NM8,,,,,,,,
0302320000,"YELLOWFIN TUNA,(THUNNUS ALBAC",12/12/2003,12/31/2030,KG,,,N,N,FD4,NM8,,,,,,,,
0302330000,"SKIPJACK/STRP-BLD BNTO,FRS/CHL",12/12/2003,12/31/2030,KG,,,N,N,FD4,NM8,,,,,,,,
0302340000,BIGEYE TUNAS (THUNNUS OBESUS)C,12/12/2003,12/31/2030,KG,,,N,N,FD4,NM8,,,,,,,,
0302350100,ATLANTIC/PACIFIC BLUEFIN TUNA,2/3/2012,12/31/2030,KG,,,N,N,FD4,NM6,NM8,,,,,,,
0302360000,"SOUTH BLUEFIN TUNAS,THUNUS MAC",12/12/2003,12/31/2030,KG,,,N,N,FD4,NM6,NM8,,,,,,,
0302390200,"TUNAS, OTHR,FRESH OR CHILLED,",2/3/2012,12/31/2030,KG,,,N,N,FD4,,,,,,,,,
0302410000,"HE,CL HA,ETC,EXC OFL 030291-99",1/1/2017,12/31/2030,KG,,,N,N,FD4,,,,,,,,,
0302420000,"OTHER,FISH,ANCHOVIES,FRSH/CHLD",2/3/2012,12/31/2030,KG,,,N,N,FD4,,,,,,,,,
0302430000,"SARDINES,(SARDINA PILCHARDUS)",2/3/2012,12/31/2030,KG,,,N,N,FD4,,,,,,,,,
0302440000,"MACKEREL,(SCOMBER SCONBRUS,ETC",2/3/2012,12/31/2030,KG,,,N,N,FD4,,,,,,,,,
0302451100,"FISH, OTHER,JACK/HORSE MACKER",1/1/2021,12/31/2030,KG,,,N,N,FD4,,,,,,,,,
0302455000,"OTHER,FISH,OTHER,FRSH OR CHLD",2/3/2012,12/31/2030,KG,,,N,N,FD4,,,,,,,,,
0302461100,"FISH, OTHER,SCLD,FRSH OR CHLD",1/1/2021,12/31/2030,KG,,,N,N,FD4,,,,,,,,,
0302465000,"OTHER,JACK MAKARAL,FRSH/CHILED",2/3/2012,12/31/2030,KG,,,N,N,FD4,,,,,,,,,
0302470010,"SWORDFISH,FRESH/CHILLED,STEAKS",2/3/2012,12/31/2030,KG,,,N,N,FD4,NM6,NM8,,,,,,,
0302470090,"SWORDFISH,FRESH/CHILLED,OTHER",2/3/2012,12/31/2030,KG,,,N,N,FD4,NM6,NM8,,,,,,,
0302490000,"FI,FR/CH,EX FI FL/0304,HER,OTH",1/1/2017,12/31/2030,KG,,,N,N,FD3,,,,,,,,,
0302510010,"ATLANTIC COD,EX OFFL 030291-99",1/1/2017,12/31/2030,KG,,,N,N,FD4,NM8,,,,,,,,
0302510090,"OTHER,COD,EXCL OFFL 030291-99",1/1/2017,12/31/2030,KG,,,N,N,FD4,NM8,,,,,,,,
0302520000,"HADDOCK,(MELANOGRAMMUS AEGLEFI",2/3/2012,12/31/2030,KG,,,N,N,FD4,,,,,,,,,
0302530000,"COAL FISH,(POLLACHIUS VIRRENS)",2/3/2012,12/31/2030,KG,,,N,N,FD4,,,,,,,,,
0302541100,"FISH,OTH,SCLD,HD 0304,FRSH<6.8",1/1/2021,12/31/2030,KG,,,N,N,FD4,,,,,,,,,
0302545000,"HAKE, OTHER, (UROPHYCIS SPP.)",2/3/2012,12/31/2030,KG,,,N,N,FD4,,,,,,,,,
0302551100,"FISH,ALASKA POLLACK,SCLD,FRSH",1/1/2021,12/31/2030,KG,,,N,N,FD4,,,,,,,,,
0302555000,"OTHER,ALASKA POLLACK,FRSH/CHLD",2/3/2012,12/31/2030,KG,,,N,N,FD4,,,,,,,,,
0302561100,"FISH,BLUE WITINGS,FRSH OR CHLD",1/1/2021,12/31/2030,KG,,,N,N,FD4,,,,,,,,,
0302565000,"OTHER,BLUE WITING,FRESH/CHILLD",2/3/2012,12/31/2030,KG,,,N,N,FD4,,,,,,,,,
0302591100,"FISH, OTHER,SCLD,FRSH OR CHLD",1/1/2021,12/31/2030,KG,,,N,N,FD4,,,,,,,,,
0302595010,"POLLOCK,OTHER,(UROPHYCIS SPP.)",2/3/2012,12/31/2030,KG,,,N,N,FD4,,,,,,,,,
0302595090,"OTHER,POLLACK,OTH,FRSH OR CHLD",2/3/2012,12/31/2030,KG,,,N,N,FD4,,,,,,,,,
0302711100,"FISH,TILAPIA,EX OFFL 030291-99",1/1/2021,12/31/2030,KG,,,N,N,FD4,,,,,,,,,
0302715000,"FR W FI,OT TI,EX OFF 030291-99",1/1/2017,12/31/2030,KG,,,N,N,FD4,,,,,,,,,
0302721100,"FISH,CATFISH,SCLD,FRSH OR CHLD",1/1/2021,12/31/2030,KG,,,N,N,FS4,,,,,,,,,
0302725001,"CATFISH,OTHER,(ICTALURUS SPP)",2/3/2012,12/31/2030,KG,,,N,N,FS4,,,,,,,,,
0302725004,"GIANT CATFISH, PANGASIIDAE SPP",2/3/2012,12/31/2030,KG,,,N,N,FS4,,,,,,,,,
0302725034,"FRESH WATER FISH,OTHER CATFISH",2/3/2012,12/31/2030,KG,,,N,N,FS4,,,,,,,,,
0302731100,"FI,OT,C,S,F/C,NT OV 6.8,CA ETC",1/1/2021,12/31/2030,KG,,,N,N,FD4,,,,,,,,,
0302735000,"O,CA,F/C,EX LI&RO,CA(CY SP ETC",1/1/2017,12/31/2030,KG,,,N,N,FD4,,,,,,,,,
0302740000,"EELS, (ANGUILLA SPP.)",2/3/2012,12/31/2030,KG,,,N,N,FD4,FW1,,,,,,,,
0302791100,"FISH, OTHER,SCLD,FRSH OR CHLD",1/1/2021,12/31/2030,KG,,,N,N,FD3,FS3,,,,,,,,
0302795025,"OTHER NILE PERCH,FRSH WTR FISH",2/3/2012,12/31/2030,KG,,,N,N,FD4,,,,,,,,,
0302795076,"OTHER,NOT NILE PERCH,OTH,FRESH",2/3/2012,12/31/2030,KG,,,N,N,FD3,FS3,,,,,,,,
0302810010,"DOGFISH,F/C,EX OFFAL 03029",1/1/2017,12/31/2030,KG,,,N,N,,,,,,,,,,
0302810011,"DOGFISH,F/C,EX OFFAL 030291-99",1/1/2017,12/31/2030,KG,,,N,N,FD4,NM8,,,,,,,,
0302810090,"SHRK,F/C,N/FI,EX OFL 03029",1/1/2017,12/31/2030,KG,,,N,N,,,,,,,,,,
0302810091,"SHRK,F/C,N/FI,EX OFL 030291-99",1/1/2017,12/31/2030,KG,,,N,N,FD4,FW1,NM8,,,,,,,
0302820000,"OTHER,RAYS & SKATES,FRSH/CHLD",2/3/2012,12/31/2030,KG,,,N,N,FD4,FW1,,,,,,,,
0302830000,"TOOTHFISH,FRESH/CHILLED,OTHER",2/3/2012,12/31/2030,KG,,,N,N,FD4,NM4,,,,,,,,
0302841100,"FISH,OTHER,SEABASS,FRSH/CHILD",1/1/2021,12/31/2030,KG,,,N,N,FD4,,,,,,,,,
0302845000,"OTHER FISH, SEABASS,EXCL LIVER",2/3/2012,12/31/2030,KG,,,N,N,FD4,,,,,,,,,
0302851100,"FISH,OTH,SEABREAM,SCALED,FRESH",1/1/2021,12/31/2030,KG,,,N,N,FD4,,,,,,,,,
0302855000,"OTHER,SEABREAM,OTHER.FRSH/CHLD",2/3/2012,12/31/2030,KG,,,N,N,FD4,,,,,,,,,
0302891120,"SABLE FISH,(ANOPLOPOMA FIMBRIS",1/1/2021,12/31/2030,KG,,,N,N,FD4,,,,,,,,,
0302891140,"FISH,OTH,SABLEFISH,FRSH/CHILD",1/1/2021,12/31/2030,KG,,,N,N,FD3,FS3,,,,,,,,
0302895007,"PIKE, FRESH-WATER FISH",2/3/2012,12/31/2030,KG,,,N,N,FD4,,,,,,,,,
0302895010,"PICKEREL, FRESH-WATER FISH",2/3/2012,12/31/2030,KG,,,N,N,FD4,,,,,,,,,
0302895013,PIKE PERCH (INCL YELLOW PIKE),2/3/2012,12/31/2030,KG,,,N,N,FD4,,,,,,,,,
0302895025,"OTHER PERCH,OTH FRSH WATER FSH",2/3/2012,12/31/2030,KG,,,N,N,FD4,,,,,,,,,
0302895028,"BASS, FRESH WATER FISH",2/3/2012,12/31/2030,KG,,,N,N,FD4,,,,,,,,,
0302895031,"WHITEFISH, FRESH-WATER FISH",2/3/2012,12/31/2030,KG,,,N,N,FD4,,,,,,,,,
0302895034,"OTHER FRESH WATER FISH, OTHER",2/3/2012,12/31/2030,KG,,,N,N,FD3,FS3,,,,,,,,
0302895037,"SMELTS, (UROPHYCIS SPP.)",2/3/2012,12/31/2030,KG,,,N,N,FD4,,,,,,,,,
0302895040,"CUSK, OTHER, (UROPHYCIS SPP.)",2/3/2012,12/31/2030,KG,,,N,N,FD4,,,,,,,,,
0302895049,"SHAD AND STURGEON, FRSH O CHLD",2/3/2012,12/31/2030,KG,,,N,N,FD4,FW1,,,,,,,,
0302895052,"SABLE FISH,ANOPLPMA FIMBRA,OTH",2/3/2012,12/31/2030,KG,,,N,N,FD4,,,,,,,,,
0302895055,"OCEAN PERCH,OTHER,FRSH OR CHLD",2/3/2012,12/31/2030,KG,,,N,N,FD4,,,,,,,,,
0302895058,SNAPPER (LUTJANIDAE SPP.),2/3/2012,12/31/2030,KG,,,N,N,FD4,NM8,,,,,,,,
0302895061,"GROUPER,OTH FISH,EXC LIVER/ROE",2/3/2012,12/31/2030,KG,,,N,N,FD4,NM8,,,,,,,,
0302895064,"FISH,FRSH OR CHLD,LINGCOD",2/3/2012,12/31/2030,KG,,,N,N,FD4,,,,,,,,,
0302895067,"MONKFISH,OTHER, FRESH/ CHILLED",2/3/2012,12/31/2030,KG,,,N,N,AM7,FD4,,,,,,,,
0302895070,"ATKA MACKERAL,FRSH OR CHLD",2/3/2012,12/31/2030,KG,,,N,N,AM7,FD4,,,,,,,,
0302895072,DOLPHIN FISH (MAHI MAHI),2/3/2012,12/31/2030,KG,,,N,N,FD4,NM8,,,,,,,,
0302895077,"OTH,FRESH WATER FISH,OTH,CHILL",1/1/2017,12/31/2030,KG,,,N,N,AM7,FD3,,,,,,,,
0302912000,"FISH,FR/CH,LIV,RO,MI,STURG ROE",1/1/2021,12/31/2030,KG,,,N,N,FD4,FW2,,,,,,,,
0302914010,"FISH,FRSH/CH,EX FIL,MULLET ROE",1/1/2017,12/31/2030,KG,,,N,N,AM7,FD4,,,,,,,,
0302914090,"LIV,ROE,MIL,FRSH O CHLD,OTHER",1/1/2017,12/31/2030,KG,,,N,N,AM7,AQX,FD3,,,,,,,
0302920000,"F,FR/CH,EX FI FL/0304,SHRK FIN",1/1/2017,12/31/2030,KG,,,N,N,FD4,NM8,,,,,,,,
0302990000,"FISH,FR/CH,EX FIL/HDG 0304,OTH",1/1/2017,12/31/2030,KG,,,N,N,AM7,FD4,,,,,,,,
0303110000,"SALMON,OT,FRZ,EX OFL 030391-99",1/1/2017,12/31/2030,KG,,,N,N,FD4,,,,,,,,,
0303120012,"SALMON,(KING),STEAKS,FROZEN",2/3/2012,12/31/2030,KG,,,N,N,FD4,,,,,,,,,
0303120022,"SALMON,CHUM,STEAKS,FROZEN",2/3/2012,12/31/2030,KG,,,N,N,FD4,,,,,,,,,
0303120032,"SALMON,PINK,STEAKS,FROZEN",2/3/2012,12/31/2030,KG,,,N,N,FD4,,,,,,,,,
0303120052,"SALMON,COHO,(SILVER)STEAKS,FRO",2/3/2012,12/31/2030,KG,,,N,N,FD4,,,,,,,,,
0303120062,"SALMON, PACIFIC, OTHER, FROZEN",2/3/2012,12/31/2030,KG,,,N,N,FD4,,,,,,,,,
0303130000,"SALMON,ATLNTIC/DANUBE,OTHR,FRZ",2/3/2012,12/31/2030,KG,,,N,N,FD4,,,,,,,,,
0303140000,"TROUT,(SALMO,TRUTTS,SALMO ETC.",2/3/2012,12/31/2030,KG,,,N,N,FD4,,,,,,,,,
0303190100,"OTHER,SALMONIDAE,OTHER,FROZEN",2/3/2012,12/31/2030,KG,,,N,N,FD4,,,,,,,,,
0303230000,"O,TI,FR WAT FI,EX OF 030391-99",1/1/2017,12/31/2030,KG,,,N,N,FD4,,,,,,,,,
0303240010,"OTH,ICTALURUS,FRESH WATER FISH",2/3/2012,12/31/2030,KG,,,N,N,FS4,,,,,,,,,
0303240020,"OTH,PANGASIIDAE,FRSH WATR FISH",2/3/2012,12/31/2030,KG,,,N,N,FS4,,,,,,,,,
0303240050,"FRESH WATER FISH, OTHER, OTHER",2/3/2012,12/31/2030,KG,,,N,N,FS4,,,,,,,,,
0303250100,"FI,FR,EX F F/HD 0304,CARP (CYP",1/1/2017,12/31/2030,KG,,,N,N,FD4,,,,,,,,,
0303260000,"EELS, (ANGUILLA SPP.) FROZEN",2/3/2012,12/31/2030,KG,,,N,N,FD4,FW1,,,,,,,,
0303290110,"OTHER,NILE PERCH,FROZEN",2/3/2012,12/31/2030,KG,,,N,N,FD4,,,,,,,,,
0303290150,"FRSH WATER FISH,OTH,OTH,FROZEN",2/3/2012,12/31/2030,KG,,,N,N,FD3,FS3,,,,,,,,
0303310010,"ATL HAL,FL FI,EX OFL 030391-99",1/1/2017,12/31/2030,KG,,,N,N,FD4,,,,,,,,,
0303310020,"PAC HAL,FL FI,EX OFL 030391-99",1/1/2017,12/31/2030,KG,,,N,N,FD4,,,,,,,,,
0303310030,"GR TU,FLAT FI,EX OFL 030391-99",1/1/2017,12/31/2030,KG,,,N,N,FD4,,,,,,,,,
0303320000,"PLAICE,(PLEURONETES,PLATESSA)",12/12/2003,12/31/2030,KG,,,N,N,FD4,,,,,,,,,
0303330000,"SOLE,(SOLES SPP.) FROZEN",1/1/2021,12/31/2030,KG,,,N,N,FD4,,,,,,,,,
0303340000,"TURBOTS, FLAT FISH, FROZEN",1/1/2021,12/31/2030,KG,,,N,N,FD4,,,,,,,,,
0303390110,"OTHER, FLOUNDER, FROZEN",1/1/2021,12/31/2030,KG,,,N,N,FD4,,,,,,,,,
0303390120,"OTHER, ROCK SOLE,FROZEN",1/1/2021,12/31/2030,KG,,,N,N,FD4,,,,,,,,,
